Datum Zeit; Schwartenberg TEMP; Schwartenberg FEUCHT; Schwartenberg STRAHL; Schwartenberg DRUCK; Schwartenberg BEN; Schwartenberg NO; Schwartenberg NO2; Schwartenberg O3; Schwartenberg PM10_TEOM; Schwartenberg SO2
; GRADC; PROZ; W/m2; hPa; µg/m³; µg/m³; µg/m³; µg/m³; µg/m³; µg/m³
22.10.2022 23:00;10,6;96,1;0;1019;0,1;1;2;58;6;0,5
22.10.2022 22:00;10,7;95,8;0;1019;0,1;1;2;59;11;0,5
22.10.2022 21:00;10,5;95,6;0;1019;0,2;1;2;58;7;0,5
22.10.2022 20:00;10,4;96,3;0;1018;0,2;1;2;55;7;0,5
22.10.2022 19:00;10,6;96,1;0;1018;0,3;1;2;57;7;0,5
22.10.2022 18:00;11,5;93,6;0;1017;0,3;1;3;57;6;0,5
22.10.2022 17:00;12,9;86,3;30;1017;0,1;1;2;65;4;0,5
22.10.2022 16:00;13,7;81,1;160;1016;0,1;1;2;68;10;0,5
22.10.2022 15:00;14;80,8;334;1016;0,1;1;2;68;9;0,5
22.10.2022 14:00;13,1;88;393;1016;0,2;1;2;64;2;0,5
22.10.2022 13:00;13,1;89,5;351;1015;0,1;1;2;66;5;0,5
22.10.2022 12:00;12,5;90;391;1015;0,2;1;2;69;4;0,5
22.10.2022 11:00;10,8;100;222;1015;0,2;1;2;65;2;0,5
22.10.2022 10:00;10,1;100;73;1015;0,2;1;3;58;4;0,5
22.10.2022 09:00;10;100;22;1015;0,9;1;3;58;2;1,2
22.10.2022 08:00;9,7;100;7;1013;2;1;12;23;8;5,7
22.10.2022 07:00;10,3;100;0;1013;0,6;1;10;28;8;6,9
22.10.2022 06:00;11,4;97,9;0;1013;0,2;1;3;42;6;0,5
22.10.2022 05:00;11,2;98;0;1012;0,3;1;3;43;7;0,5
22.10.2022 04:00;11,1;97,4;0;1012;0,3;1;4;41;7;0,5
22.10.2022 03:00;10,8;96,9;0;1013;0,4;1;5;39;8;1
22.10.2022 02:00;10,8;97;0;1013;0,2;1;5;42;7;0,5
22.10.2022 01:00;10,6;98,7;0;1013;0,4;1;4;46;9;1,1
22.10.2022 00:00;9,2;100;0;1013;0,5;1;6;37;11;1,3
21.10.2022 23:00;8,3;100;0;1013;0,5;1;8;35;10;1
21.10.2022 22:00;7,6;100;0;1013;0,6;1;11;31;10;0,5
21.10.2022 21:00;7,6;100;0;1013;0,6;1;11;29;11;1
21.10.2022 20:00;7,6;100;0;1013;0,6;1;12;27;10;1,2
21.10.2022 19:00;7,6;100;0;1013;0,8;1;14;29;9;1,8
21.10.2022 18:00;5,4;100;0;1013;1;1;24;17;6;4,6
21.10.2022 17:00;5,3;100;6;1012;1,5;1;22;19;2;3,2
21.10.2022 16:00;5,1;100;25;1013;2,4;3;24;18;14;14,8
21.10.2022 15:00;5,3;100;35;1013;2,6;4;24;19;15;16,6
21.10.2022 14:00;5,6;100;64;1013;2,2;3;19;27;19;20
21.10.2022 13:00;5,8;100;86;1013; NaN;3;18;29;20;17,6
21.10.2022 12:00;5;100;134;1013; NaN;6;20;27;27;28,2
21.10.2022 11:00;5,9;100;233;1013; NaN;5;14;34;20;14,2
21.10.2022 10:00;5,7;100;216;1013; NaN;3;10;40;18;7,1
21.10.2022 09:00;4,9;100;152;1013; NaN;2;10;38;16;9,1
21.10.2022 08:00;4,2;100;36;1013;0,5;1;14;36;15;7,4
21.10.2022 07:00;4,1;100;2;1013;0,8;1;9;40;18;4,6
21.10.2022 06:00;4;100;0;1013;0,8;1;14;35;20;8,8
21.10.2022 05:00;3,7;100;0;1014;1,9;1;11;38;19;10,4
21.10.2022 04:00;3,8;100;0;1015;2;1;23;26;20;28,2
21.10.2022 03:00;4,4;100;0;1016;1,7;1;19;35;17;23
21.10.2022 02:00;4,4;97,2;0;1016;1,2;1;17;37;12;26,9
21.10.2022 01:00;4,7;94,9;0;1017;1,1;1;13;44;7;13,8
21.10.2022 00:00;4,9;95,9;0;1017;1,1;1;19;36;8;28,7
20.10.2022 23:00;5,4;93,1;0;1017;0,5;1;18;39;7;14,8
20.10.2022 22:00;5,7;88,5;0;1016;0,4;1;11;47;13;4,8
20.10.2022 21:00;5,8;86,6;0;1016;0,3;1;9;51;29;4,1
20.10.2022 20:00;5,7;91,3;0;1017;0,5;1;9;50;12;4,2
20.10.2022 19:00;5,4;97,1;0;1017;0,6;1;18;39;12;11,2
20.10.2022 18:00;5,1;100;0;1017;1;1;21;34;20;25,9
20.10.2022 17:00;5,2;98,2;26;1017;1,2;2;22;33;18;19,9
20.10.2022 16:00;5,9;91,7;202;1018;1,1;5;19;40;15;20,8
20.10.2022 15:00;6,2;85,7;327;1018;0,7;5;15;48;15;28,9
20.10.2022 14:00;6,9;76,9;493;1019;1,4;2;8;60;14;10,8
20.10.2022 13:00;6,1;82,7;490;1020;1;4;12;65;11;32,1
20.10.2022 12:00;5,7;87,4;503;1020;0,6;3;8;57;13;6,6
20.10.2022 11:00;4,8;91,8;426;1020;0,7;3;9;56;9;7,2
20.10.2022 10:00;4,3;94,7;315;1021;0,6;3;11;53;8;8,8
20.10.2022 09:00;3,8;100;263;1021;0,8;2;10;52;12;11,1
20.10.2022 08:00;3,3;100;98;1021;0,9;1;12;50;9;18,4
20.10.2022 07:00;3,1;100;6;1021;0,6;1;11;49;6;16,2
20.10.2022 06:00;3,1;100;0;1021;1,3;1;10;48;6;9,6
20.10.2022 05:00;3,3;100;0;1022;1,6;1;14;42;9;33,5
20.10.2022 04:00;3,4;100;0;1022;1,6;1;16;42;8;38,9
20.10.2022 03:00;3,5;100;0;1023;0,7;1;11;48;7;9,5
20.10.2022 02:00;3,4;99,5;0;1024;0,6;1;14;49;7;17,7
20.10.2022 01:00;3,5;96,6;0;1024;1;1;14;49;8;16,7
20.10.2022 00:00;3,5;95,3;0;1025;1;1;9;53;9;27,8
19.10.2022 23:00;3,6;93,8;0;1025;0,4;1;9;53;6;57,1
19.10.2022 22:00;3,9;91,4;0;1026;0,1;1;4;60;4;4,2
19.10.2022 21:00;4,4;88,5;0;1026;0,1;1;3;64;2;0,5
19.10.2022 20:00;4,5;87,6;0;1026;0,1;1;2;69;2;0,5
19.10.2022 19:00;5,2;87,2;0;1026;0,1;1;3;64;4;0,5
19.10.2022 18:00;5,8;88,1;0;1026;0,1;1;3;57;2;0,5
19.10.2022 17:00;6;85,9;19;1026;0,1;1;4;60;4;0,5
19.10.2022 16:00;6,4;85,3;61;1026;0,1;1;4;60;7;0,5
19.10.2022 15:00;6,7;84,2;130;1026;0,1;1;4;62;6;0,5
19.10.2022 14:00;6,5;84,8;165;1027;0,1;1;3;64;6;0,5
19.10.2022 13:00;6,5;86,4;191;1027;0,1;1;3;64;8;0,5
19.10.2022 12:00;6,5;87;253;1027;0,1;1;2;65;4;0,5
19.10.2022 11:00;6,1;89,9;230;1027;0,1;1;3;63; NaN;0,5
19.10.2022 10:00;5,9;98,5;186;1027;0,2;1;3;58;9;0,5
19.10.2022 09:00;5,7;100;128;1026;0,2;1;4;52;17;0,5
19.10.2022 08:00;5,7;100;30;1026;0,2;1;4;52;16;0,5
19.10.2022 07:00;6,3;100;2;1026;0,2;1;5;45;9;0,5
19.10.2022 06:00;6,5;100;0;1026;0,2;1;4;46;9;0,5
19.10.2022 05:00;7;100;0;1026;0,2;1;4;44;12;0,5
19.10.2022 04:00;7,6;100;0;1026;0,2;1;4;45;14;0,5
19.10.2022 03:00;8,2;100;0;1026;0,2;1;4;48;11;0,5
19.10.2022 02:00;8,5;100;0;1026;0,2;1;5;49;12;0,5
19.10.2022 01:00;9,7;100;0;1026;0,2;1;3;50;5;0,5
19.10.2022 00:00;10,2;100;0;1027;0,2;1;3;50;6;0,5
18.10.2022 23:00;10,4;100;0;1027;0,1;1;3;53; NaN;0,5
18.10.2022 22:00;10,4;100;0;1027;0,1;1;3;56; NaN;0,5
18.10.2022 21:00;10,5;100;0;1027;0,1;1;2;60; NaN;0,5
18.10.2022 20:00;10,4;100;0;1027;0,2;1;2;63; NaN;0,5
18.10.2022 19:00;10,6;100;0;1027;0,1;1;2;63; NaN;0,5
18.10.2022 18:00;10,7;100;1;1026;0,1;1;3;65; NaN;0,5
18.10.2022 17:00;11,1;100;21;1026;0,1;1;3;62; NaN;0,5
18.10.2022 16:00;11,6;100;47;1026;0,2;1;4;51; NaN;0,5
18.10.2022 15:00;11,7;100;17;1025;0,4;1;7;40; NaN;0,5
18.10.2022 14:00;12,5;100;23;1025;0,3;1;13;23; NaN;1
18.10.2022 13:00;14,8;92,6;71;1025;0,3;1;9;41; NaN;1,6
18.10.2022 12:00;16,1;85,9;163;1025;0,9;2;10;50;16;12,8
18.10.2022 11:00;14;94,8;132;1025;0,8;3;17;40;17;13,5
18.10.2022 10:00;13,7;98,2;175;1026;0,3;1;7;42;15;4,1
18.10.2022 09:00;14;96,8;121;1026;0,2;1;5;40;14;1,7
18.10.2022 08:00;14,4;93,6;86;1026;0,2;1;4;51;11;1,7
18.10.2022 07:00;14,1;93,9;4;1026;0,2;1;4;51;14;1,6
18.10.2022 06:00;13,8;95,3;0;1027;0,2;1;4;51;14;1,5
18.10.2022 05:00;14,1;93,1;0;1027;0,2;1;4;51;6;1,5
18.10.2022 04:00;14,7;90,7;0;1027;0,2;1;5;52;4;1,7
18.10.2022 03:00;14,6;90,5;0;1027;0,3;1;6;48;11;2
18.10.2022 02:00;14,6;90,1;0;1027;0,3;1;6;47;14;2,3
18.10.2022 01:00;14,8;88,2;0;1027;0,3;1;7;44;12;2,5
18.10.2022 00:00;15,5;83,6;0;1027;0,4;1;6;46;12;2,9
17.10.2022 23:00;15,4;82,3;0;1027;0,5;1;10;43;18;4,4
17.10.2022 22:00;13,7;92,9;0;1027;0,8;1;21;32;28;8,1
17.10.2022 21:00;13,1;97,5;0;1027;0,9;1;21;36;30;7,7
17.10.2022 20:00;13,3;97,3;0;1027;1;1;20;41;35;8
17.10.2022 19:00;12,6;100;0;1027;1;1;20;40;38;7,3
17.10.2022 18:00;12,3;100;1;1027;1;1;14;41;37;3,1
17.10.2022 17:00;13;98,2;76;1026; NaN;1;15;44;38;5,1
17.10.2022 16:00;13,3;96,2;197;1026; NaN;3;17;48;39;19
17.10.2022 15:00;13,8;92,6;351;1026; NaN;4;17;55;24;47,5
17.10.2022 14:00;16,3;76;459;1026; NaN;3;10;51;9;13,6
17.10.2022 13:00;17,5;69,8;505;1027; NaN;2;6;53;12;7,9
17.10.2022 12:00;15,3;86,4;520;1027;1,4;5;9;40;12;11
17.10.2022 11:00;12,6;100;440;1026;1,8;7;11;29;14;17,4
17.10.2022 10:00;11,6;100;303;1026;1,7;7;11;23;8;19,9
17.10.2022 09:00;11,2;100;130;1026;1,7;5;11;20;10;27,2
17.10.2022 08:00;11,3;100;51;1025;1,1;3;15;18;11;35,5
17.10.2022 07:00;11,8;100;5;1025;1;1;18;20;13;17,1
17.10.2022 06:00;12,1;100;0;1025;0,9;1;20;18;15;11,1
17.10.2022 05:00;12,5;100;0;1024;1;1;18;21;15;9,3
17.10.2022 04:00;12,7;99,1;0;1024;1,3;1;13;27;10;13
17.10.2022 03:00;12,9;99,7;0;1024;1,4;1;20;19;12;20,8
17.10.2022 02:00;13,7;95;0;1024;0,6;1;13;29;9;23,9
17.10.2022 01:00;13,8;92,5;0;1024;0,3;1;8;33;10;9,9
17.10.2022 00:00;14,6;90,5;0;1024;0,3;1;7;39;10;3,4
16.10.2022 23:00;14,6;92,7;0;1024;0,2;1;10;34;11;5,5
16.10.2022 22:00;15,1;84,2;0;1024;0,2;1;3;45;5;5,4
16.10.2022 21:00;15;86,1;0;1023;0,2;1;3;44;6;4,5
16.10.2022 20:00;15,1;87,3;0;1023;0,2;1;3;45;7;1,6
16.10.2022 19:00;15,1;87,3;0;1022;0,2;1;3;45;6;1,9
16.10.2022 18:00;15,7;83,2;1;1021;0,2;1;3;46;4;4,1
16.10.2022 17:00;17,4;75,9;40;1021;0,1;1;2;48;2;2,3
16.10.2022 16:00;17,6;72,6;113;1020;0,1;1;1;52;4;1,2
16.10.2022 15:00;17,8;72,6;229;1020;0,1;1;1;52;5;1,8
16.10.2022 14:00;16,3;86,7;133;1020;0,2;1;5;37;7;3,9
16.10.2022 13:00;16,8;80,4;208;1019;0,2;1;2;45;10;1,5
16.10.2022 12:00;15,4;91;269;1019;0,2;2;4;31;10;2,7
16.10.2022 11:00;15,4;90,4;320;1019;0,2;1;3;31;4;2,3
16.10.2022 10:00;15,3;89,2;199;1018;0,1;1;3;31;7;1,7
16.10.2022 09:00;13,8;96,2;192;1018;0,1;1;4;29;4;2,9
16.10.2022 08:00;12,6;98,7;50;1017;0,1;1;3;30;7;1,8
16.10.2022 07:00;12,8;95,7;5;1016;0,2;1;3;34;6;1,4
16.10.2022 06:00;12,3;100;0;1016;0,2;1;4;28;2;2,2
16.10.2022 05:00;12,5;99,5;0;1016;0,1;1;4;28;2;1,5
16.10.2022 04:00;12,9;97,6;0;1015;0,2;1;3;30;4;2,3
16.10.2022 03:00;12,6;98,8;0;1015;0,2;1;3;30;4;2,6
16.10.2022 02:00;12,4;99,2;0;1015;0,3;1;3;28;6;1,3
16.10.2022 01:00;12,5;100;0;1015;0,4;1;4;26;8;1,9
16.10.2022 00:00;12,7;98,4;0;1015;0,3;1;4;30;5;1,9
15.10.2022 23:00;12,6;99;0;1014;0,2;1;3;34;5;1,5
15.10.2022 22:00;12,6;96,6;0;1014;0,1;1;3;39;2;2,5
15.10.2022 21:00;12,7;93,8;0;1013;0,2;1;3;43;5;2,5
15.10.2022 20:00;12,6;93,6;0;1013;0,2;1;3;45;2;1,9
15.10.2022 19:00;12,6;91,4;0;1013;0,2;1;2;51;2;0,5
15.10.2022 18:00;13,3;89,1;3;1012;0,2;1;2;49;4;0,5
15.10.2022 17:00;13,9;86,1;44;1012;0,2;1;2;48;4;0,5
15.10.2022 16:00;14;87,9;108;1011;0,2;1;2;44;8;0,5
15.10.2022 15:00;13,6;93,4;133;1011;0,2;1;2;38;2;0,5
15.10.2022 14:00;13,2;98,6;163;1011;0,3;1;3;33;2;0,5
15.10.2022 13:00;13;100;133;1011;0,4;1;4;25;2;1,4
15.10.2022 12:00;12;100;216;1011;0,5;1;4;28;4;1,7
15.10.2022 11:00;10,7;100;175;1010;0,7;2;5;30;2;1,7
15.10.2022 10:00;10;100;123;1010;0,9;1;6;31;2;2,9
15.10.2022 09:00;9,7;100;91;1009;0,7;1;7;32;2;3,6
15.10.2022 08:00;9,3;100;28;1009;0,6;1;8;31;2;5,4
15.10.2022 07:00;9,1;100;2;1009;0,6;1;8;31;6;8,1
15.10.2022 06:00;9,2;100;0;1009;0,6;1;7;33;8;3,7
15.10.2022 05:00;9,2;100;0;1009;0,7;1;9;32;14;6,1
15.10.2022 04:00;9,2;100;0;1009;0,7;1;9;33;15;5,9
15.10.2022 03:00;9,2;100;0;1010;0,7;1;10;35;22;5,8
15.10.2022 02:00;9,2;100;0;1010;0,6;1;8;41;19;7
15.10.2022 01:00;9,3;100;0;1011;0,4;1;6;47;15;2,6
15.10.2022 00:00;9,4;100;0;1011;0,5;1;5;50;15;1,5
14.10.2022 23:00;9,6;100;0;1012;0,7;1;6;52;17;3,7
14.10.2022 22:00;9,8;98,9;0;1012;0,6;1;8;47;23;9,2
14.10.2022 21:00;9,9;98,6;0;1013;0,7;1;9;45;25;6
14.10.2022 20:00;9,8;100;0;1013;1;1;11;37;23;8
14.10.2022 19:00;9,5;100;0;1014;0,7;1;14;33;19;13,3
14.10.2022 18:00;10,2;94,9;1;1014;0,3;1;10;47;13;3,2
14.10.2022 17:00;10,8;91;56;1014;0,3;1;10;51;9;3,6
14.10.2022 16:00;11,5;87,2;104;1014;0,2;1;4;56;9;5,3
14.10.2022 15:00;11,8;86;106;1015;0,4;1;6;51;15;3,5
14.10.2022 14:00;11,5;88,3;106;1015;0,6;1;8;42;21;2,6
14.10.2022 13:00;11,1;91,4;115;1016;0,5;1;10;34;16;4,2
14.10.2022 12:00;11,5;88,6;129;1016;0,8;1;4;38;15;1,9
14.10.2022 11:00;10,9;91,7;98;1016;0,4;1;5;34;11;2,4
14.10.2022 10:00;10,5;89,9;67;1017;0,3;1;3;47;2;0,5
14.10.2022 09:00;10,2;89,7;102;1016;0,4;1;3;49;8;1,1
14.10.2022 08:00;9,5;93;51;1016;0,3;1;4;46;17;1,5
14.10.2022 07:00;9,4;93,6;5;1016;0,3;1;4;46;20;0,5
14.10.2022 06:00;9,2;94,4;0;1016;0,3;1;4;46;26;0,5
14.10.2022 05:00;9,6;92,3;0;1017;0,2;1;2;53;20;0,5
14.10.2022 04:00;9,5;92,4;0;1017;0,3;1;3;56;17;0,5
14.10.2022 03:00;9,8;89,9;0;1017;0,3;1;3;57;14;0,5
14.10.2022 02:00;9,7;89;0;1017;0,4;1;4;55;19;1,3
14.10.2022 01:00;9,2;93,1;0;1018;0,3;1;6;47;20;1,7
14.10.2022 00:00;9,9;87;0;1018;0,3;1;5;56;24;1,3
13.10.2022 23:00;9,5;91,6;0;1018;0,4;1;6;49;26;1,5
13.10.2022 22:00;9,1;93,5;0;1018;0,4;1;7;49;19;1,7
13.10.2022 21:00;9,3;93,6;0;1018; NaN;1;8;46; NaN;1,5
13.10.2022 20:00;9,3;95,8;0;1018; NaN;1;11;42; NaN;2,2
13.10.2022 19:00;8,9;97,5;0;1019; NaN;1;16;42; NaN;4,2
13.10.2022 18:00;9,4;94,9;1;1018; NaN;1;16;43; NaN;4,8
13.10.2022 17:00;10,9;88,5;30;1018; NaN;1;11;48; NaN;2,6
13.10.2022 16:00;11,5;85,3;76;1019; NaN; NaN; NaN; NaN; NaN; NaN
13.10.2022 15:00; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN
13.10.2022 14:00;12,4;77,1;230;1019;0,8;1;5;64; NaN;1,7
13.10.2022 13:00;11,7;81;241;1020;0,7;3;12;58;24;5,6
13.10.2022 12:00;13,6;70,4;388;1020;0,4;1;7;65;18;3
13.10.2022 11:00;13;73,5;486;1020;0,4;2;6;63;25;2,9
13.10.2022 10:00;11,1;85,6;409;1021;0,6;2;8;51;25;2,7
13.10.2022 09:00;8,8;95,8;179;1021;0,7;2;11;43;25;5,2
13.10.2022 08:00;7;100;104;1021;0,7;2;15;36;29;8,1
13.10.2022 07:00;7,3;98;5;1021;0,7;1;18;35;31;8,2
13.10.2022 06:00;7,2;98,1;0;1021;0,9;1;17;34;25;8,6
13.10.2022 05:00;8,1;93,7;0;1022;0,6;1;10;47;21;4,5
13.10.2022 04:00;8;93,9;0;1022;0,6;1;13;45;22;5,7
13.10.2022 03:00;7,7;95;0;1022;0,7;1;14;43;20;7,3
13.10.2022 02:00;7,7;95,2;0;1022;0,6;1;20;37;21;11,6
13.10.2022 01:00;7,6;95,3;0;1022;0,6;1;15;42;23;9,9
13.10.2022 00:00;8;92,8;0;1023;0,7;1;12;47;24;8,3
12.10.2022 23:00;7,8;91,9;0;1023;0,7;1;17;43;22;12,3
12.10.2022 22:00;7,6;90,3;0;1023;0,6;1;17;47;20;13,8
12.10.2022 21:00;7,7;87,3;0;1023;1;1;15;53;21;15
12.10.2022 20:00;8;85,9;0;1023;0,8;1;11;57;21;21,4
12.10.2022 19:00;8,4;84,9;0;1023;0,5;1;10;60;19;9,9
12.10.2022 18:00;8,5;84,1;2;1023;0,4;1;14;56;22;9,1
12.10.2022 17:00;9,5;79,1;58;1023;0,4;1;11;59;18;6,1
12.10.2022 16:00;10,4;73;143;1024;0,4;1;9;65;18;5
12.10.2022 15:00;11,7;67;379;1024;0,4;5;11;65;19;7,3
12.10.2022 14:00;12,1;63,8;493;1024;0,3;5;10;68;18;9,2
12.10.2022 13:00;11,7;63,4;553;1025;0,4;3;9;68;14;10,1
12.10.2022 12:00;10,8;63,3;560;1025;0,3;3;7;73;12;6,6
12.10.2022 11:00;10,6;64,1;520;1025;0,2;5;10;61;8;7,9
12.10.2022 10:00;9,1;69,4;405;1025; NaN;10;11;60;11;7,9
12.10.2022 09:00;6,9;80,2;195;1025; NaN;4;14;52;5;10,5
12.10.2022 08:00;5,8;84,3;107;1025; NaN;12;19;48;11;11,9
12.10.2022 07:00;5,4;86;9;1025; NaN;1;15;50;10;8,4
12.10.2022 06:00;5,5;84,7;0;1025; NaN;1;4;62;11;2
12.10.2022 05:00;5,9;82,7;0;1025;0,1;1;6;60;11;3,1
12.10.2022 04:00;5,5;85,4;0;1025;0,1;1;1;65;8;0,5
12.10.2022 03:00;5,7;83,3;0;1025;0,1;1;2;65;10;0,5
12.10.2022 02:00;6,4;80,1;0;1025;0,1;1;2;63;12;0,5
12.10.2022 01:00;7,3;76,3;0;1025;0,2;1;3;64;8;1,1
12.10.2022 00:00;7,7;72,4;0;1025;0,1;1;3;68;10;1,2
11.10.2022 23:00;6,8;75,4;0;1025;0,1;1;4;67;10;0,5
